buggy_B2,buggy_AG,buggy_MA,buggy_RA,ns,nd,nf,entropy,la,ld,lt,fix,ndev,age,nuc,exp,rexp,sexp
clean,clean,clean,clean,0.693147,1.098612,1.098612,0.687847,0.904977,0.365077,5.081404,0,1.098612,1.319086,0.693147,3.583519,3.572346,2.564949
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.527283,0.183049,6.12905,0,1.386294,0.300105,1.609438,2.944439,2.933325,2.890372
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,4.369448,0,0,0,0,0,0,2.995732,2.985177,2.944439
clean,clean,clean,clean,0.693147,0.693147,1.098612,0.282897,0.30151,0.068486,5.290789,0,1.098612,0.703098,0.693147,3.044522,3.034472,2.995732
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.014286,0.007168,5.631212,0,1.098612,1.081805,1.94591,3.091042,3.081451,3.044522
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.125163,0.212719,4.912655,0,1.098612,1.778336,1.098612,3.135494,3.126322,3.091042
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,4.70953,0,0,0,0,0,0,3.178054,3.169265,3.135494
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.178555,0.007491,4.89784,0,1.098612,1.081805,1.386294,3.218876,3.21044,3.178054
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.203076,0.013158,5.023881,0,1.098612,1.081805,1.386294,3.258097,3.249987,3.218876
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.073633,0.051792,5.710427,0,1.098612,1.085189,1.609438,3.295837,3.288029,3.258097
