buggy_B2,buggy_AG,buggy_MA,buggy_RA,ns,nd,nf,entropy,la,ld,lt,fix,ndev,age,nuc,exp,rexp,sexp
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0,0,0,0,0.693147,1.098612,0.693147,2.890372,2.650421,1.94591
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.010363,0.050772,5.666427,0,0.693147,0.24686,2.079442,2.944439,2.71866,2.079442
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.070027,0.326571,0.006873,4.983607,0,1.098612,1.795087,1.871802,3.091042,2.838493,2.639057
clean,clean,clean,clean,0.693147,1.791759,2.397895,1.352538,0.054672,0.026467,5.06006,0,1.098612,4.1038,0.788457,3.806662,3.654288,3.7612
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.003831,0.003831,6.257668,0,1.609438,2.135349,2.564949,3.828641,3.678071,3.78419
clean,clean,clean,clean,0.693147,1.791759,2.302585,1.347252,0.00983,0.021798,4.991928,0,1.609438,4.370586,1.061257,3.850148,3.702536,3.806662
clean,clean,clean,clean,0.693147,0.693147,1.098612,0.692503,4.962845,0,0,0,0,0,0,3.871201,3.726898,3.828641
clean,clean,clean,buggy,0.693147,0.693147,1.386294,0.939839,0.355975,0.27291,4.581594,0,0.693147,1.61542,0.845868,3.89182,3.75068,3.850148
clean,clean,clean,clean,0.693147,1.098612,1.386294,0.94971,0.05689,0.02885,4.238878,0,0.693147,0.039221,0.512824,3.912023,3.77368,3.871201
buggy,clean,clean,clean,0.693147,3.044522,3.988984,1.78228,0.060618,0.038546,5.062595,0,1.098612,3.888345,0.357674,3.931826,3.792338,3.89182
buggy,clean,clean,clean,0.693147,2.197225,2.484907,1.115207,0.103718,0.093958,5.182794,0,1.098612,3.476614,0.970779,3.951244,3.80999,3.912023
buggy,buggy,buggy,buggy,0.693147,1.386294,1.386294,0.730785,0.038761,0.035218,5.896247,0,0.693147,3.477541,1.098612,3.970292,3.83168,3.931826
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.03101,0.015625,4.85203,0,0.693147,4.528181,1.098612,3.988984,3.85291,3.951244
clean,clean,clean,clean,0.693147,1.098612,1.386294,0.465262,0.112354,0.005831,5.147494,0,0.693147,1.095273,1.202972,4.007333,3.872034,3.970292
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.001542,0.001542,6.475433,0,0.693147,0.678034,2.079442,4.025352,3.892432,3.988984
clean,clean,clean,clean,0.693147,0.693147,1.098612,0.685734,0.065958,0.037179,4.204693,0,0.693147,4.549552,0.693147,4.043051,3.910021,4.007333
