buggy_B2,buggy_AG,buggy_MA,buggy_RA,ns,nd,nf,entropy,la,ld,lt,fix,ndev,age,nuc,exp,rexp,sexp
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.678516,0.000293,0.000195,8.5413,1,2.995732,1.040277,4.158883,4.290459,4.220683,4.762174
clean,clean,clean,clean,1.098612,1.098612,1.386294,0.3171,0.022925,0.001782,6.840899,0,2.302585,2.873565,6.076885,4.406719,4.018723,4.941642
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.155859,0.011224,0.00542,7.087574,0,2.302585,4.324927,6.479277,4.418841,4.036539,4.955827
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.678516,0.004556,0.001141,6.084499,0,2.772589,1.071584,4.620059,1.386294,1.368639,1.94591
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.678516,0.004988,0.001249,5.993961,0,2.639057,1.071584,4.454347,1.609438,1.595339,2.197225
clean,clean,clean,clean,1.098612,1.386294,1.386294,0.537168,0.010952,0.000537,7.124478,0,2.833213,2.098018,4.691348,5.918894,5.471514,6.546785
clean,clean,clean,clean,1.098612,2.079442,2.397895,1.31353,0.023437,0.009858,6.856251,0,2.772589,3.78419,3.072693,5.433722,4.873975,6.070738
clean,clean,clean,clean,1.098612,2.079442,2.397895,1.31353,0.02423,0.010194,6.822633,0,2.70805,3.965374,2.917771,5.438079,4.881589,6.075346
clean,clean,clean,clean,1.098612,1.386294,1.386294,0.824149,0.011085,0.001061,6.444131,0,2.833213,3.704261,4.688316,5.446737,4.609262,6.003887
clean,clean,clean,clean,1.098612,1.386294,1.386294,0.824149,0.011814,0.001131,6.380123,0,2.772589,3.954508,4.564348,5.451038,4.619172,6.008813
clean,clean,clean,clean,1.098612,1.098612,1.386294,0.546976,0.029334,0.001102,6.406335,0,2.833213,2.450143,4.688316,5.288267,4.829113,5.894403
clean,clean,clean,clean,1.098612,1.098612,1.386294,0.546976,0.031216,0.001174,6.3433,0,2.772589,4.042876,4.564348,5.293305,4.837075,5.899897
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.009174,0,5.384495,0,0.693147,2.870169,1.098612,5.01728,4.674416,4.927254
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.31571,0.002841,0.001137,7.472216,1,2.302585,1.595339,6.503539,4.430817,4.05248,4.969813
clean,clean,clean,clean,1.098612,1.609438,3.258097,1.610663,0.390182,0.136908,5.301113,0,2.833213,3.486763,2.636196,6.405228,5.834197,7.047517
clean,clean,clean,clean,1.098612,1.609438,3.258097,1.610663,0.397843,0.139949,5.277706,0,2.772589,3.486763,2.520917,6.40688,5.837118,7.049255
clean,clean,clean,clean,1.098612,1.791759,1.94591,1.012731,0.134886,0.003604,5.446004,0,2.833213,2.873,4.010419,6.408529,5.840031,7.050989
clean,clean,clean,clean,1.098612,1.791759,1.94591,1.012731,0.146353,0.003932,5.358942,0,2.772589,2.873,3.888345,6.410175,5.842936,7.052721
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0,0,0,0,0,0,0,5.42495,4.69144,5.288267
buggy,buggy,buggy,buggy,1.098612,1.609438,2.564949,1.322214,0.040933,0.002477,6.773744,0,2.995732,4.365008,2.60269,7.177782,5.844269,7.654917
buggy,buggy,buggy,buggy,1.098612,1.386294,2.079442,1.011939,0.055745,0.036008,7.354637,0,2.995732,3.867862,3.116622,7.178545,5.847074,7.655864
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.5677,0.00108,0.00216,7.235979,0,2.302585,1.581038,6.490724,4.442651,4.064744,4.317488
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0,0.003017,5.805135,0,1.609438,1.266948,1.609438,7.179308,5.847969,7.008505
clean,clean,clean,clean,1.098612,1.386294,1.386294,0.713464,0.024829,0,8.078068,0,2.995732,0.647103,3.931826,5.886104,5.015755,6.50129
clean,clean,clean,clean,1.386294,1.94591,2.302585,1.158904,0.219517,0.00067,5.806128,0,2.833213,3.032546,3.652215,4.304065,4.224934,4.812184
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.622253,0.007231,0.002899,5.844993,0,2.772589,3.23593,4.629863,4.317488,4.239454,4.317488
clean,clean,clean,clean,0.693147,1.386294,1.609438,0.997019,0,0.405465,5.040194,0,0.693147,0.019803,0.223144,4.330733,4.253767,3.951244
clean,clean,clean,clean,1.098612,1.386294,1.386294,0.866588,0.00268,0.00268,6.768872,0,2.397895,3.043093,4.430817,4.454347,4.080415,4.430817
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.685734,0.000599,0,8.673085,0,2.995732,2.484073,4.350278,5.429346,4.695742,6.008813
clean,clean,clean,clean,1.098612,1.098612,1.386294,0.944275,0.000707,0.000303,8.102081,0,2.995732,4.484809,3.944877,5.433722,4.704835,5.361292
buggy,clean,buggy,buggy,1.098612,1.386294,1.386294,0.375521,0.004921,0.00452,8.105308,1,2.995732,4.578929,3.964046,5.438079,4.713755,6.016157
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.000207,0,9.177817,0,2.995732,0.019803,5.043425,5.442418,4.722687,5.356586
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,4.795791,0,0,0,0,0,0,5.446737,4.731538,5.303305
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.113937,0.012635,0,8.476059,0,2.995732,1.134623,4.15104,5.451038,4.740313,6.025866
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.160733,0.018301,0.079434,6.344759,0,2.833213,4.608465,5.105945,5.455321,4.749011,6.030685
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.160733,0.020419,0.08832,6.234411,0,2.772589,4.623894,4.980176,5.459586,4.757548,6.035481
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.594033,0.003171,0.001587,7.139264,0,2.397895,2.744061,6.498282,4.465908,4.097008,4.997212
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.290645,0.007307,0.00645,7.056175,1,2.302585,3.942746,6.482343,4.477337,4.113493,5.010635
clean,clean,clean,clean,1.098612,1.386294,1.386294,0.743084,0.013347,0.001614,8.274018,1,2.995732,4.094678,3.976499,5.463832,4.765842,6.040255
clean,clean,clean,clean,1.098612,1.94591,2.079442,1.169534,0.044458,0.027217,6.815958,0,2.772589,2.154085,3.415429,5.613128,5.046453,6.228511
clean,clean,clean,clean,1.098612,1.94591,2.079442,1.169534,0.045342,0.027762,6.795862,0,2.70805,2.215937,3.24688,5.616771,5.052864,6.232448
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.693147,0.003461,0.000693,6.582025,0,2.833213,1.638997,5.108971,5.46806,4.773646,6.045005
clean,clean,clean,clean,1.098612,1.386294,1.386294,0.925024,0.003481,0,6.171701,0,2.833213,4.951239,4.70953,5.472271,4.781977,6.049733
clean,clean,clean,clean,1.098612,1.386294,1.609438,0.667352,0.09289,0.006626,6.268149,0,2.833213,1.93297,4.427836,5.476464,4.790155,6.054439
buggy,buggy,buggy,buggy,1.098612,1.098612,1.098612,0.678516,0.000326,0.000218,8.433377,1,3.332205,1.922788,7.238856,4.343805,4.265774,4.812184
clean,clean,clean,clean,1.098612,1.386294,1.386294,0.743084,0.001596,0.013192,8.285765,1,2.995732,0.438255,3.982854,5.480639,4.798432,6.059123
clean,clean,clean,clean,1.098612,1.386294,2.079442,0.938111,0.053714,0.039595,7.292242,0,2.995732,4.334149,3.159975,4.356709,4.279579,4.828314
clean,clean,clean,clean,1.098612,1.94591,2.302585,1.115027,0.014285,0.001634,7.215402,0,2.833213,3.086943,3.652215,5.484797,4.806477,6.063785
clean,clean,clean,clean,1.386294,1.791759,2.302585,1.218719,0.029367,0.003391,6.580029,1,2.302585,3.336837,5.026771,4.488636,4.127779,5.062595
clean,clean,clean,clean,1.098612,1.386294,1.386294,0.68791,0.010047,0.002987,7.486428,0,2.772589,1.745716,4.248495,4.369448,4.292649,4.844187
clean,clean,clean,clean,1.098612,1.386294,1.386294,0.68791,0.010607,0.003155,7.431892,0,2.70805,1.745716,4.083115,4.382027,4.30609,4.859812
clean,clean,clean,clean,1.098612,1.386294,1.791759,0.971949,0.003958,0.00308,8.197594,0,2.772589,2.912894,3.751854,4.394449,4.319486,4.875197
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.622253,0.004606,0.001845,6.296188,0,2.833213,2.492379,5.120983,4.406719,4.332705,4.406719
buggy,clean,clean,clean,1.098612,1.098612,1.098612,0.41604,0.002514,0,8.549951,0,2.995732,1.373716,4.394449,6.244167,5.530777,6.682109
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.516972,0.002632,0.000098,8.541593,0,2.995732,1.472472,4.174387,6.246107,5.534693,6.684612
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.003583,0.000718,7.239933,0,2.079442,0.34359,4.844187,5.023881,4.674416,4.934474
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.000716,0.000716,7.242798,0,2.079442,0.336472,4.85203,4.49981,4.142182,4.394449
clean,clean,clean,clean,1.098612,1.94591,2.397895,1.004291,0.024462,0.00674,6.914234,0,2.995732,2.313525,2.827314,5.488938,4.812591,6.068426
buggy,clean,buggy,clean,1.098612,1.098612,2.079442,1.061672,0.035556,0.031759,7.423228,0,2.995732,3.746912,3.172203,4.025352,3.85397,4.644391
clean,clean,clean,clean,1.098612,1.791759,1.94591,0.796574,0.035574,0.000438,7.32931,0,2.833213,1.715598,4.043051,5.888878,5.019595,6.504288
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.330198,0.023966,0.01857,6.119198,0,2.772589,2.961658,4.644391,4.043051,3.874321,4.663439
clean,clean,clean,clean,1.098612,1.386294,1.386294,0.393899,0.029452,0.010343,6.242223,0,2.833213,2.927989,4.724463,5.493061,4.819475,6.073045
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.693147,0.001322,0.000441,7.034388,0,2.302585,3.043093,6.483107,7.105786,6.480459,6.684612
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.30259,0.00226,0.001978,7.47817,1,2.302585,0.405465,6.510258,7.106606,6.481991,7.447168
clean,clean,clean,clean,1.386294,1.791759,1.791759,1.119545,0.001395,0.00093,7.162863,1,2.397895,2.75111,5.62834,4.51086,4.15591,5.09375
clean,clean,clean,clean,1.098612,1.609438,2.302585,1.054612,0.073973,0.00932,5.695985,0,2.833213,2.201659,3.646233,5.497168,4.827273,6.077642
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.053346,0,5.393628,0,0.693147,1.99061,1.386294,5.030438,4.68037,4.941642
buggy,buggy,buggy,buggy,1.098612,1.94591,2.484907,1.33822,0.034065,0.001059,7.017506,0,2.995732,4.274163,2.766948,0,0,0
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.420392,0.005387,0.001157,7.167809,1,2.302585,3.266141,6.491482,5.036953,4.689603,5.411646
buggy,buggy,buggy,buggy,1.098612,1.386294,1.791759,1.073359,0.038852,0,7.570237,0,3.044522,0.00995,3.508556,6.391917,5.694405,6.986566
clean,clean,clean,clean,1.098612,1.609438,1.94591,1.156076,0.030861,0.00137,6.747387,0,2.833213,3.924939,4.051785,3.135494,2.742774,3.496508
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.651437,0.002368,0.000474,6.96177,0,2.833213,2.090629,5.138735,5.298317,4.832784,5.905362
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.651437,0.002544,0.000509,6.8901,0,2.772589,2.879198,4.987025,5.303305,4.840637,5.910797
clean,clean,clean,clean,1.098612,1.386294,1.609438,0.883098,0.01738,0.001964,7.330897,0,2.833213,3.424588,4.460144,5.308268,4.84843,5.916202
clean,clean,clean,clean,1.098612,1.386294,1.609438,0.883098,0.018125,0.002049,7.288586,0,2.772589,4.092176,4.310799,5.313206,4.85624,5.921578
clean,clean,clean,clean,1.098612,1.94591,2.197225,1.189455,0.067016,0.003894,6.301941,0,2.772589,4.048998,3.309813,0.693147,0.693147,1.098612
clean,clean,clean,clean,1.098612,1.609438,1.609438,0.983168,0.002983,0.00199,7.318042,1,2.397895,2.834976,5.835541,4.521789,4.169143,5.056246
clean,clean,clean,clean,0.693147,1.098612,1.791759,0.879963,0.045858,0.052021,4.825109,0,0.693147,2.651833,1.435085,5.043425,4.696929,4.955827
clean,clean,clean,clean,1.098612,1.791759,1.94591,0.933632,0.034381,0.001144,6.928215,0,2.833213,3.894877,4.06337,6.393591,5.696389,6.988413
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.367725,0,4.290459,0,1.098612,2.66026,1.791759,5.049856,4.705287,4.962845
clean,clean,clean,clean,1.386294,2.079442,2.484907,1.144525,0.048923,0.03288,6.431476,0,2.397895,3.480625,4.834852,5.056246,4.714294,5.455321
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.528398,0.004931,0.002962,6.920178,0,2.833213,2.75557,5.147494,3.178054,2.802148,3.555348
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.693147,0.001293,0.000431,7.056175,1,2.302585,2.690565,6.487684,5.062595,4.720194,5.438079
clean,clean,clean,clean,1.098612,1.098612,1.386294,0.785804,0.010843,0,7.004582,0,2.302585,1.442202,6.099579,5.068904,4.729068,4.553877
clean,clean,clean,clean,0.693147,1.098612,1.098612,0.693147,0.004963,0.004963,5.998937,1,2.197225,4.464873,3.688879,4.532599,4.180675,4.430817
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.001472,0.001472,6.522093,1,2.197225,0.00995,4.317488,4.543295,4.195848,4.442651
buggy,clean,clean,clean,1.098612,2.995732,4.060443,1.749588,0.042125,0.018837,6.515364,0,2.833213,4.083452,1.971299,6.395262,5.695784,6.990257
clean,clean,clean,clean,1.098612,1.791759,2.302585,1.300859,0.000857,0.015056,7.168148,0,2.833213,2.910174,3.205588,7.107425,6.477019,7.448334
clean,clean,clean,clean,1.098612,1.791759,2.302585,1.256559,0.018271,0.000476,6.840547,0,2.302585,3.589611,5.034091,5.075174,4.73576,5.451038
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.358936,0.025318,0.023487,6.685237,0,2.833213,1.474763,4.663439,5.620401,5.048188,6.23637
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.358936,0.026651,0.024725,6.633318,0,2.70805,1.975469,4.477337,5.624018,5.054525,6.240276
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.177637,0.005478,0.004859,8.48167,0,3.332205,2.338917,7.239215,5.627621,5.060885,6.244167
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.670101,0.002559,0.000854,7.066467,0,2.833213,0.19062,5.156178,5.891644,5.020057,6.507278
clean,clean,clean,clean,1.098612,1.386294,1.386294,0.739224,0.058926,0.016,6.667377,0,2.833213,3.167161,4.747798,5.894403,5.02664,6.510258
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.005401,0.001803,6.318968,0,2.70805,0.086178,5.164786,4.418841,4.331128,4.343805
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.046162,0.046162,6.455199,0,2.833213,0.09531,5.351858,4.430817,4.344195,4.356709
clean,clean,clean,clean,1.098612,1.94591,2.70805,1.436602,0.01921,0.013979,7.041097,0,2.833213,2.670002,3.252697,6.39693,5.698636,6.992096
clean,clean,clean,clean,1.098612,1.791759,2.484907,1.159121,0.136219,0.025393,5.720312,0,2.833213,3.397189,3.009142,5.631212,5.066764,6.248043
clean,clean,clean,clean,1.098612,1.791759,2.484907,1.159121,0.139295,0.025999,5.696489,0,2.70805,3.397189,2.833213,5.63479,5.073047,6.251904
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.651437,0.000616,0,8.490747,0,3.044522,1.821318,4.412798,5.501258,4.826793,6.082219
clean,clean,clean,clean,1.098612,1.386294,1.609438,0.95253,0.002079,0.000723,7.924615,0,3.044522,2.36368,3.73767,5.505332,4.834773,6.086775
clean,clean,clean,clean,1.098612,1.609438,2.197225,0.935756,0.003306,0.000537,7.242619,0,3.044522,2.348514,3.074081,5.509388,4.84269,6.09131
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.000104,0.000104,9.169623,0,2.995732,2.022871,4.85203,4.442651,4.355041,4.369448
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.001442,0.001442,9.180293,0,3.044522,0.076961,5.117994,4.454347,4.367801,4.382027
clean,clean,clean,clean,0.693147,0.693147,1.098612,0.693147,0.001383,0,7.276902,0,2.833213,1.708378,5.187386,4.465908,4.379899,4.394449
clean,clean,clean,clean,1.098612,1.791759,1.94591,1.064338,0.010182,0.003463,6.868838,0,2.302585,3.38845,5.435162,4.553877,4.206035,5.081404
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.528398,0.005456,0.003277,6.818924,0,2.772589,3.43108,4.993828,3.218876,2.854745,3.610918
clean,clean,clean,clean,1.098612,1.609438,1.94591,1.126396,0.021461,0.003859,6.65544,0,2.833213,2.737609,4.108083,6.411818,5.826619,7.05445
clean,clean,clean,clean,1.098612,1.609438,1.94591,1.126396,0.022523,0.004051,6.60665,0,2.772589,2.933325,3.944877,6.413459,5.829563,7.056175
clean,clean,clean,clean,1.098612,1.609438,1.609438,0.752095,0.072818,0.002096,6.391498,0,2.833213,2.302585,4.477337,6.415097,5.83241,7.057898
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.678516,0.003239,0.000811,6.425679,0,2.833213,1.562346,5.167639,6.416732,5.835308,7.059618
clean,clean,clean,clean,1.098612,1.098612,1.386294,0.699954,0.008214,0.007191,6.473381,0,2.833213,1.684545,4.76499,5.31812,4.854995,5.926926
clean,clean,clean,clean,1.098612,1.098612,1.386294,0.699954,0.008974,0.007856,6.384638,0,2.772589,2.190536,4.591781,5.32301,4.862754,5.932245
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.651437,0.002198,0.0011,6.813445,0,2.833213,1.56653,5.178971,6.418365,5.837993,7.061334
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.651437,0.002441,0.001221,6.708694,0,2.772589,3.498627,5.007296,6.419995,5.840874,7.063048
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.685734,0.002165,0.000361,7.233455,0,2.833213,0.625938,5.178971,6.421622,5.843718,7.064759
clean,clean,clean,clean,1.386294,2.079442,2.833213,1.299704,0.079464,0.023224,6.396096,0,2.833213,4.147727,3.188417,5.327876,4.870223,5.986452
clean,clean,clean,clean,1.386294,2.079442,2.833213,1.298222,0.081545,0.02388,6.367981,0,2.772589,4.320417,3.026746,5.332719,4.877866,5.993961
clean,clean,clean,clean,0.693147,1.098612,1.098612,0.493913,0.228198,0.001489,5.818598,0,1.386294,1.528228,1.609438,4.248495,3.916015,3.871201
clean,clean,clean,clean,0.693147,1.098612,1.098612,0.600651,0.320743,0.028988,4.787492,0,1.098612,5.3731,0.693147,4.26268,3.93574,3.89182
clean,clean,clean,clean,1.098612,1.386294,1.386294,0.840122,0.003682,0.00325,7.337588,0,2.833213,1.905088,4.281239,5.921578,5.452668,6.549651
clean,clean,clean,clean,1.098612,1.386294,1.386294,0.843776,0.004003,0.003559,7.311218,0,2.70805,2.186051,4.099829,5.924256,5.456944,6.552508
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.678516,0.000399,0.0001,8.520687,0,3.044522,1.795087,4.448516,5.513429,4.848744,6.095825
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.003353,0.002396,7.642524,0,1.791759,3.796837,2.772589,4.276666,3.954316,3.912023
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.61267,0.00824,0.004717,6.049733,0,2.833213,0.636577,4.677491,5.638355,5.076423,6.25575
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.61267,0.009085,0.005202,5.951944,0,2.70805,0.631272,4.494239,5.641907,5.082646,6.259581
clean,clean,clean,clean,1.098612,1.386294,1.386294,0.292797,0.028406,0.000384,6.766963,0,2.833213,3.71284,4.299596,5.897154,5.030569,6.51323
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.004633,0.004633,6.472346,0,2.833213,0,5.375278,5.899897,5.037082,5.823046
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.594033,0.001354,0.000452,7.010312,0,2.70805,2.948641,4.51086,5.902633,5.043554,6.517671
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.576248,0.007997,0.001459,6.530878,0,2.833213,2.751748,4.695925,5.905362,5.049984,6.520621
buggy,buggy,buggy,buggy,1.098612,1.386294,1.386294,0.837494,0.002246,0.00018,8.217889,1,3.044522,4.297013,4.054737,4.060443,3.879706,4.682131
clean,clean,clean,clean,1.098612,1.386294,1.386294,0.837494,0.002269,0.000182,8.207764,1,2.995732,4.975146,3.791662,4.077537,3.900153,4.70048
clean,clean,clean,clean,0.693147,1.609438,1.791759,1.093858,0.009555,0.007358,6.701223,0,2.197225,3.238286,4.094345,4.564348,4.218919,4.465908
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.693147,0.002054,0.000685,6.593729,0,2.833213,1.156881,5.181784,6.398595,5.698033,6.993933
clean,clean,clean,clean,1.098612,2.079442,2.639057,1.108351,0.025259,0.00285,6.627737,0,2.833213,3.101443,3.3485,6.400257,5.700979,6.995766
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.007782,0,4.859812,0,1.098612,4.107919,1.791759,4.574711,4.225665,4.477337
clean,clean,clean,clean,1.098612,1.94591,3.178054,1.55234,0.047,0.012097,6.552822,0,2.833213,3.475067,2.815409,5.337538,4.876189,5.948035
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.032365,0.032365,5.030438,0,0.693147,4.689971,1.609438,4.584967,4.238301,4.488636
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.000463,0,7.676937,0,2.302585,1.896119,7.182352,4.59512,4.25263,4.343805
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.000463,0.000463,7.6774,0,2.302585,0,7.183112,4.60517,4.266756,4.356709
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.594033,0.00124,0.000413,7.098376,1,2.302585,3.599228,6.493754,4.615121,4.280686,5.123964
clean,clean,clean,clean,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.651437,0.000439,0.000219,7.731492,1,2.302585,1.873339,6.526495,4.624973,4.294424,5.135798
clean,clean,clean,clean,1.098612,1.098612,1.098612,0,0.000463,0,6.985642,0,2.302585,4.026601,6.492997,4.634729,4.307976,4.418841
clean,clean,clean,clean,1.098612,1.386294,1.791759,0.513294,0.04483,0.00017,7.068513,0,2.833213,2.778819,3.811097,5.908083,5.049984,6.523562
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.171577,0.015105,0.000448,7.019297,0,2.302585,5.852605,6.496021,7.108244,6.465554,6.689599
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.000462,0.000462,7.679251,0,2.302585,0.00995,7.186901,7.109062,6.467108,6.569481
clean,clean,clean,clean,1.098612,1.791759,1.94591,1.200356,0.002663,0.003548,6.621632,0,2.302585,3.268047,5.427897,4.644391,4.318954,5.153292
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.269678,0.004566,0.002286,7.179308,1,2.302585,1.947338,6.50279,5.081404,4.728007,5.459586
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.543445,0.002872,0.001232,7.104965,1,2.302585,4.970577,6.50129,4.65396,4.331391,5.164786
clean,clean,clean,clean,1.386294,1.791759,1.791759,1.068871,0.013683,0.008005,6.260728,1,2.302585,4.774491,5.599162,4.663439,4.343546,5.225747
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.678516,0.00041,0.000103,8.492491,0,3.044522,4.280271,4.454347,5.517453,4.844345,6.100319
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.651437,0.002099,0,7.26473,0,2.397895,3.926912,6.50204,4.672829,4.355939,5.187386
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.651437,0.000743,0.000372,7.204893,0,2.302585,1.806648,6.511002,4.682131,4.368688,4.532599
clean,clean,clean,clean,1.098612,1.609438,1.609438,0.970684,0.020649,0.000366,7.220374,0,2.302585,2.600465,5.839915,5.087596,4.734443,5.46806
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.622253,0.001977,0.000791,7.142432,1,2.302585,2.963209,6.50204,5.09375,4.742843,5.476464
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.064236,0.029632,0.022714,7.088409,0,2.302585,1.983756,6.503539,5.099866,4.751433,5.484797
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.464786,0.001658,0.001244,7.095479,0,2.302585,0.24686,6.504288,5.105945,4.759435,5.493061
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.007905,0.007905,4.844187,0,0.693147,2.621766,2.397895,5.111988,4.767969,5.023881
clean,clean,clean,clean,1.098612,2.890372,3.970292,1.80851,0.009854,0.007285,6.296759,0,2.302585,4.186316,3.398527,7.109879,6.465647,7.450661
clean,clean,clean,clean,0.693147,1.098612,1.386294,0.859068,0.013762,0.009196,4.979007,0,0.693147,2.637628,1.8453,5.117994,4.776178,5.030438
clean,clean,clean,clean,1.098612,1.098612,1.94591,1.149866,0.002131,0.009908,6.15203,0,2.302585,5.259629,5.422745,5.123964,4.784571,4.634729
clean,clean,clean,clean,1.098612,2.197225,2.70805,1.563092,0.002137,0.00187,6.282659,0,2.397895,4.316688,4.599454,7.110696,6.467093,7.451822
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.678516,0.003436,0.00086,6.36647,0,2.833213,4.754969,5.190175,5.521461,4.850154,6.104793
clean,clean,clean,clean,1.098612,1.386294,1.386294,0.756272,0.041648,0.00165,6.69497,0,2.833213,3.673004,4.790238,5.525453,4.857873,6.109248
clean,clean,clean,clean,1.098612,1.609438,1.609438,0.733305,0.022938,0.008038,6.899975,1,2.302585,3.204777,5.84282,7.111512,6.465102,7.452982
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.018349,0.018349,4.007333,0,0.693147,5.440771,0.693147,4.290459,3.95182,1.386294
clean,clean,clean,clean,1.098612,1.609438,2.079442,1.280348,0.004634,0.001624,6.423474,0,2.302585,1.247032,5.284675,7.112327,6.465336,7.454141
clean,clean,clean,clean,1.098612,1.791759,1.791759,0.797309,0.113124,0.00132,6.120737,1,2.302585,3.867862,5.593223,7.113142,6.465522,7.455298
clean,clean,clean,clean,1.098612,1.386294,1.386294,0.665337,0.008385,0.000685,8.133197,0,3.044522,3.845883,4.066117,1.098612,1.068153,1.609438
clean,clean,clean,clean,1.098612,1.609438,1.609438,1.017388,0.006455,0.000341,7.291656,0,2.302585,3.093313,5.862921,7.113956,6.466953,7.456455
buggy,buggy,buggy,buggy,1.098612,1.791759,2.397895,1.225571,0.011379,0.001488,6.98082,0,3.044522,3.483085,2.906901,5.529429,4.858804,6.113682
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.543445,0.00464,0.003096,6.4708,0,2.833213,4.080922,4.705016,5.442418,4.847253,6.079933
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.693147,0.002487,0.00083,6.402746,0,2.70805,4.121149,4.51086,5.446737,4.855073,6.084499
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.651437,0.00819,0.001643,5.720312,0,2.70805,3.087856,4.51086,7.114769,6.46818,6.579251
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.001744,0.001744,6.352629,0,2.772589,0.076961,5.204007,7.115582,6.469607,6.580639
clean,clean,clean,clean,0.693147,1.791759,2.079442,1.043117,0.030299,0.001435,6.547603,0,2.302585,1.587192,4.136286,7.116394,6.47114,6.921658
clean,clean,clean,clean,1.098612,1.94591,2.197225,1.196658,0.000597,0.00056,8.116307,1,2.302585,3.740048,5.137268,7.117206,6.472686,7.459339
