buggy_B2,buggy_AG,buggy_MA,buggy_RA,ns,nd,nf,entropy,la,ld,lt,fix,ndev,age,nuc,exp,rexp,sexp
buggy,buggy,buggy,buggy,2,11,22,3.73957,251,209,168.95,0,7,28.17,2,568,319.92,503
clean,clean,clean,clean,1,1,1,0,11,4,212,0,4,41.03,9,34,28.48,2
clean,clean,clean,clean,2,3,4,1.97494,6,3,322,0,5,0.19,5.25,32,30.54,35
clean,clean,clean,clean,1,1,1,0,0,1,1066,0,5,0.16,19,33,31.53,24
clean,clean,clean,clean,1,1,1,0,7,0,65,0,1,1.04,2,34,32.53,13
buggy,buggy,buggy,buggy,1,2,6,2.16307,463,0,0,0,0,0,0,35,33.53,14
clean,clean,clean,clean,1,1,2,0.970951,5,0,79.5,0,2,0.16,2.5,36,34.53,15
clean,clean,clean,clean,1,1,1,0,2,2,67,0,2,0,6,37,35.53,16
clean,clean,clean,clean,1,1,1,0,2,2,44,0,1,0,1,38,36.53,17
clean,clean,clean,clean,1,1,1,0,0,2,139,0,1,0.16,1,39,37.52,18
buggy,buggy,buggy,buggy,3,21,50,4.88859,738,584,202.06,0,11,17.87,4.58,109,69.01,160
clean,clean,clean,clean,1,2,2,0.836641,12,3,90.5,0,1,0.5,1.5,40,38.47,19
buggy,buggy,buggy,buggy,1,2,4,1.61004,61,15,113.25,0,1,0.96,1,41,39.47,20
buggy,buggy,buggy,buggy,1,2,2,0.955931,117,5,4,0,1,0.29,0.5,42,40.47,21
buggy,buggy,buggy,buggy,1,5,13,2.97731,555,176,85.23,0,2,0.42,0.69,43,41.47,22
clean,clean,clean,clean,1,1,1,0,1,1,121,0,1,0.04,1,44,42.47,23
clean,clean,clean,clean,1,1,1,0,6,2,194,0,1,0.31,3,45,43.44,24
clean,clean,clean,clean,1,1,1,0,1,1,198,0,1,0.06,4,46,44.43,25
buggy,buggy,buggy,buggy,3,9,40,4.21708,636,426,147.93,0,8,15.76,3.08,110,69.9,163
buggy,buggy,buggy,buggy,1,1,1,0,82,0,0,0,0,0,0,47,45.37,26
buggy,buggy,buggy,buggy,1,1,2,0.695136,70,53,120,0,2,0.89,2,48,46.37,27
buggy,buggy,buggy,buggy,1,2,2,0.27139,36,7,170.5,0,1,0.81,1,49,47.37,28
clean,clean,clean,clean,1,1,1,0,1,1,198,0,1,0.46,5,50,48.37,29
buggy,buggy,buggy,buggy,3,11,25,3.78554,689,396,165.52,0,8,1.16,5.56,111,70.73,166
clean,clean,clean,clean,2,5,7,2.26771,70,80,161.71,0,6,74.85,9.14,112,71.71,146
clean,clean,clean,clean,1,1,1,0,2,0,742,0,4,6.91,67,569,318.46,464
clean,clean,clean,clean,1,1,1,0,12,8,43,1,4,9.83,10,35,29.13,13
clean,buggy,buggy,buggy,1,1,1,0,1,2,329,1,4,56.87,24,354,163.86,214
clean,clean,clean,clean,1,1,4,1.84644,10,0,6.25,0,4,8.46,2.25,51,48.38,3
buggy,buggy,buggy,buggy,2,3,8,2.59334,1154,0,0,0,0,0,0,52,49.21,34
clean,clean,clean,clean,2,5,3,0.453716,11,10,99.67,1,2,10.68,2,53,50.21,56
clean,clean,clean,clean,1,1,1,0,9,9,172,1,3,11.76,14,355,164.47,215
buggy,buggy,buggy,buggy,2,5,7,1.88711,56,36,263.43,0,5,11.3,4.86,570,315.32,506
buggy,buggy,buggy,buggy,8,41,52,4.65877,497,450,218.83,0,13,52.55,5.42,571,316.32,731
clean,clean,clean,clean,1,1,1,0,17,10,77,1,2,0.04,3,54,51,32
clean,clean,clean,clean,1,2,2,0.973385,75,19,42,1,2,0,2,55,52,33
clean,clean,clean,clean,1,1,1,0,6,3,84,1,2,0,5,56,53,34
clean,buggy,buggy,buggy,1,2,9,2.77743,157,52,78.44,1,2,8.18,1.11,57,54,35
buggy,clean,clean,clean,1,2,6,1.99028,57,38,102.17,1,2,0,1.83,58,55,36
buggy,buggy,buggy,buggy,1,1,8,2.55613,64,54,93.5,1,2,0,1.5,59,56,37
clean,clean,clean,clean,1,2,2,0.721928,5,5,81,1,2,6.27,2.5,60,56.99,38
clean,clean,clean,clean,1,1,1,0,5,3,92,1,2,0.05,9,61,57.99,39
buggy,buggy,buggy,buggy,1,3,7,2.34246,280,50,183.14,0,2,8.01,2.14,62,58.81,40
buggy,buggy,buggy,buggy,1,2,3,1.10874,565,0,40.67,0,1,0.94,1.33,63,59.81,41
clean,clean,clean,clean,1,2,2,0.9636,126,26,36,1,2,129.11,3,64,60.63,26
clean,clean,clean,clean,1,3,7,2.24019,245,56,71.86,1,6,46.73,5.14,65,61.63,27
clean,clean,clean,clean,1,1,1,0,1,1,139,0,1,1.15,5,66,62.63,42
clean,clean,clean,clean,3,13,42,4.78459,305,313,235.83,1,10,72.8,6.21,67,63.63,76
clean,clean,clean,clean,1,2,9,2.88673,40,12,147.11,1,5,4.1,2,68,64.63,29
clean,clean,clean,clean,1,1,1,0,1,2,78,0,1,0,2,69,65.63,30
clean,clean,clean,clean,1,1,1,0,1,2,99,0,1,0,3,70,66.63,31
clean,clean,clean,clean,1,2,2,0.391244,11,2,329.5,0,4,0.12,15.5,36,29.37,10
clean,clean,clean,clean,2,2,2,0.301379,111,1,278.5,0,4,14.37,14,113,70.83,119
clean,clean,clean,clean,1,1,1,0,12,1,127,0,2,1.6,3,574,317.22,45
clean,clean,clean,clean,1,4,7,2.6131,50,16,193.71,0,2,69.13,7.86,575,317.71,469
clean,clean,clean,clean,1,1,1,0,12,1,92,0,2,1.23,5,71,67.18,32
clean,clean,clean,clean,1,2,5,1.67341,24,19,360.6,0,7,1.34,10.8,72,68.16,33
clean,clean,clean,clean,1,1,4,1.92193,5,5,433.75,0,7,0.06,12.75,73,69.14,34
clean,clean,clean,clean,1,1,1,0,8,14,885,0,2,22.6,48,576,318.39,470
clean,clean,clean,clean,1,1,1,0,12,14,127,0,5,1.9,19,577,319.36,65
buggy,buggy,buggy,buggy,1,1,1,0,113,91,238,0,4,101.3,25,37,30.21,14
clean,clean,clean,clean,1,1,1,0,1,1,260,0,5,0,26,38,31.21,15
clean,clean,clean,clean,4,4,3,0.918296,3,3,218.67,0,10,55.8,71.67,55,37.34,15
clean,clean,clean,clean,2,3,7,1.1078,0,246,86.43,0,2,190.5,1.43,56,38.34,8
buggy,buggy,buggy,buggy,4,48,99,5.42077,864,875,237.74,0,14,17.1,3.89,578,319.21,713
clean,clean,clean,clean,1,1,1,0,4,4,685,0,8,104.33,180,57,39.23,29
buggy,clean,clean,clean,1,2,4,1.83912,264,11,261.25,0,6,6.41,11,4,3.77,3
clean,clean,clean,clean,1,1,3,1.05574,167,2,46,0,2,1.65,1.33,74,69.45,35
clean,clean,clean,clean,1,1,1,0,2,2,286,1,2,7.74,6,75,70.45,44
buggy,buggy,buggy,buggy,1,1,1,0,196,0,0,0,0,0,0,76,71.45,45
clean,clean,clean,clean,1,1,1,0,33,6,106,1,2,6.23,7,77,72.45,46
clean,clean,clean,clean,1,1,2,0.970951,4,1,207,0,2,5.23,6,78,73.45,47
clean,clean,clean,clean,1,1,1,0,4,1,232,0,2,1.17,7,79,74.45,48
clean,clean,clean,clean,1,1,1,0,4,2,235,0,2,0.03,8,80,75.45,49
buggy,clean,clean,clean,1,1,1,0,15,4,334,0,2,7.77,4,81,76.45,50
buggy,clean,clean,clean,2,2,2,0.313813,21,32,326,0,3,0.6,8.5,82,77.45,87
buggy,buggy,buggy,buggy,1,2,8,2.55476,63,69,301.13,1,7,21.29,7.75,83,78.44,37
clean,clean,clean,clean,1,1,1,0,0,2,63,0,2,5.35,6,84,79.43,52
clean,clean,clean,clean,1,1,1,0,4,2,61,0,2,0.01,7,85,80.43,53
clean,clean,clean,clean,1,1,1,0,2,0,345,0,2,0.24,5,86,81.4,54
buggy,buggy,buggy,buggy,6,21,36,3.70917,384,867,347.5,0,12,20.82,4.89,579,318.94,722
clean,clean,clean,clean,1,2,2,0.581321,69,3,122.5,0,2,1.72,1.5,87,81.97,55
buggy,clean,clean,clean,1,1,1,0,12,2,99,0,3,24.51,6,88,82.92,38
buggy,buggy,buggy,buggy,1,1,2,0.485461,18,1,249.5,0,6,19.23,17.5,356,162.39,216
clean,clean,clean,clean,2,12,16,3.53979,37,41,314.44,0,9,20.37,9.94,114,70.6,121
clean,clean,clean,clean,2,2,2,0.46231,95,48,275.5,0,5,6.12,15,115,71.47,123
clean,buggy,buggy,buggy,4,40,69,4.82841,400,845,303.52,0,12,36.7,4.03,580,317.81,721
clean,clean,clean,clean,2,3,4,1.68909,273,85,198.75,0,5,4.49,9.25,116,72.33,125
clean,clean,clean,clean,1,3,5,1.51597,120,7,145.8,0,2,10.07,2.6,89,83.06,56
clean,clean,clean,clean,1,1,1,0,74,34,86,0,1,0,1,90,84.06,57
clean,clean,clean,clean,1,1,1,0,1,1,255,0,6,28.54,41,91,85.06,39
clean,clean,clean,clean,1,1,1,0,0,14,126,0,1,0.01,2,92,86.06,58
clean,clean,clean,clean,1,1,1,0,17,4,112,0,1,0.66,3,93,86.91,59
clean,clean,clean,clean,1,1,1,0,4,4,438,0,2,110.51,27,581,317.61,474
clean,clean,clean,clean,1,1,1,0,31,18,298,0,2,111.6,24,582,318.61,475
clean,clean,clean,clean,1,1,1,0,2,1,68,0,2,111.67,11,583,319.57,476
clean,clean,clean,clean,1,1,2,0.998364,21,21,471,0,2,56.23,16,584,320.1,477
clean,clean,clean,clean,1,2,16,3.43112,345,87,78.25,0,2,11.16,1.56,94,87.49,60
clean,clean,clean,clean,1,1,1,0,35,9,288,0,2,2.52,8,95,88.49,61
clean,clean,clean,clean,1,1,1,0,0,1,124,0,2,10.2,5,96,89.49,62
clean,clean,clean,clean,1,1,1,0,3,10,249,0,2,6.76,4,97,90.49,63
clean,clean,clean,clean,1,1,1,0,89,13,44,0,2,0,5,98,91.49,64
clean,clean,clean,clean,1,1,1,0,2,2,118,0,2,16.81,5,99,92.48,65
clean,clean,clean,clean,1,1,1,0,2,1,72,0,2,0.05,6,100,93.48,66
clean,clean,clean,clean,1,1,2,0.918296,5,1,202.5,0,2,0.05,5,101,94.48,67
clean,clean,clean,clean,1,1,1,0,5,0,96,0,2,0.05,8,102,95.48,68
clean,clean,clean,clean,1,1,1,0,2,1,67,0,2,0.05,9,103,96.48,69
clean,clean,clean,clean,1,1,1,0,3,3,193,0,2,14.31,3,104,97.48,70
clean,clean,clean,clean,1,2,2,0.510788,25,19,87,0,2,0.09,6,105,98.46,71
clean,clean,clean,clean,1,2,2,0.970951,2,3,64.5,0,2,16.16,4.5,106,99.46,72
clean,clean,clean,clean,1,2,3,0.946686,23,9,159,0,2,0.07,5.67,107,100.46,73
clean,clean,clean,clean,1,1,1,0,37,1,243,0,2,35.67,8,585,320.51,478
clean,clean,clean,clean,2,3,3,0.959298,45,14,288.33,0,3,43.82,7.33,108,101.1,80
clean,clean,clean,clean,1,1,1,0,14,0,125,0,1,3.92,4,109,101.95,75
buggy,buggy,buggy,buggy,1,2,2,0.721928,14,1,258.5,0,2,14.67,4.5,110,102.87,76
clean,clean,clean,clean,1,1,1,0,1,1,58,0,2,2.4,7,111,103.87,77
clean,clean,clean,clean,1,1,1,0,1,1,278,0,2,2.29,10,112,104.87,78
clean,clean,clean,clean,1,2,2,0.345117,30,1,71,0,8,13.3,15.5,117,72.49,100
clean,buggy,buggy,buggy,1,1,1,0,1,1,184,0,1,0.76,5,113,105.66,79
buggy,buggy,buggy,buggy,1,1,1,0,23,1,346,0,2,0.76,8,114,106.66,80
clean,clean,clean,clean,1,1,2,0.845351,18,4,307,0,2,2.84,9,115,107.66,81
buggy,buggy,buggy,buggy,1,1,1,0,276,0,0,0,0,0,0,116,108.66,7
buggy,clean,clean,clean,1,2,2,0.818403,73,37,89.5,0,2,11.51,3.5,117,109.31,82
clean,clean,clean,clean,1,1,1,0,18,0,276,0,1,1.25,1,118,110.31,8
clean,clean,clean,clean,1,1,1,0,5,0,368,0,2,1.25,10,119,111.31,83
clean,clean,clean,clean,2,2,2,0.468996,14,6,333.5,0,2,0,6.5,120,112.31,93
clean,clean,clean,clean,1,1,1,0,2,1,294,0,1,0,3,121,113.31,10
clean,clean,clean,clean,1,1,1,0,14,5,295,0,1,0,4,122,114.31,11
clean,clean,clean,clean,1,1,1,0,0,0,0,0,1,203.79,1,39,31.03,0
buggy,buggy,buggy,clean,1,2,3,1.23631,83,34,197.33,0,2,11.16,8,118,73.24,27
clean,clean,clean,clean,1,2,2,0.503258,90,0,152,0,2,7.57,1.5,123,115.15,12
clean,clean,clean,clean,1,2,2,0.863121,10,4,107.5,0,2,0.58,4,124,116.14,85
clean,clean,clean,clean,1,1,3,1.10331,10,5,136.33,0,2,3.45,4.67,125,117.11,86
buggy,buggy,buggy,buggy,2,5,10,2.69379,355,161,175.9,0,2,5.91,3.8,126,118.06,127
clean,clean,clean,clean,1,2,2,0.968461,46,2,299,0,2,0,3.5,127,119.06,88
buggy,buggy,buggy,buggy,3,18,20,3.63211,714,849,325.15,1,10,18.17,10.2,119,74.17,181
clean,clean,clean,clean,2,3,5,1.07121,37,27,199.6,0,5,20.95,10.8,120,75.07,131
clean,clean,clean,clean,1,1,1,0,0,3,133,0,2,0.01,11,121,76.07,30
clean,clean,clean,clean,1,1,3,1.27019,38,11,413,0,7,15.19,15,128,119.75,41
clean,buggy,buggy,buggy,1,1,1,0,11,18,304,0,1,1.83,5,129,120.75,13
clean,clean,clean,clean,1,1,1,0,2,5,311,0,2,7.93,25,586,318.44,479
clean,clean,clean,clean,2,4,13,3.27384,2794,0,22.77,0,9,1.38,15.31,30,15.69,25
clean,clean,clean,clean,2,2,2,0.468996,10,0,14,0,4,13.82,5,587,319.33,1
buggy,buggy,buggy,buggy,1,1,1,0,3,0,76,0,4,12.04,7,588,320.32,480
clean,clean,clean,clean,1,1,1,0,5,1,107,0,4,114.17,20,589,321.22,133
clean,clean,clean,clean,1,1,1,0,4,1,723,1,2,17.12,23,590,322.22,481
buggy,buggy,buggy,buggy,1,2,2,0.816017,71,12,570.5,1,7,24.31,24,591,323.22,49
buggy,buggy,buggy,buggy,1,4,8,2.28897,834,222,172.13,0,4,1.27,4.75,122,76.93,31
buggy,buggy,buggy,buggy,2,9,9,2.50902,171,209,294.56,1,8,4.38,14.67,123,77.93,156
buggy,buggy,buggy,clean,3,6,7,1.92466,141,194,313,1,9,2.49,15.57,124,78.93,190
clean,clean,clean,clean,1,1,1,0,19,17,381,0,6,21.59,45,125,79.88,105
buggy,buggy,buggy,buggy,1,7,10,2.48524,319,70,147.6,1,6,29.28,5.2,40,31.84,16
buggy,buggy,buggy,clean,6,31,45,4.56324,525,463,232.44,0,12,15.95,6.29,592,323.84,742
clean,buggy,buggy,buggy,2,3,3,0.209156,88,93,324.67,0,6,0.9,20.33,126,80.79,139
clean,clean,clean,clean,1,6,12,3.21477,204,255,254.75,0,4,77.18,8.25,593,324.64,483
buggy,buggy,buggy,buggy,2,2,3,1.15111,38,26,162.67,1,8,35.78,19,594,325.3,486
clean,clean,clean,clean,1,2,2,0.500628,121,6,76.5,0,3,12.15,10,595,326.26,51
buggy,buggy,buggy,buggy,5,34,46,4.95855,223,215,164.76,0,11,37.2,5.04,596,327.2,778
clean,clean,clean,clean,2,2,2,0.477071,24,15,110.5,0,3,6.01,6.5,597,328.16,539
clean,clean,clean,clean,2,5,6,2.52206,12,12,246.83,0,7,0.25,8.17,598,329.05,541
clean,clean,clean,clean,1,1,1,0,1,1,108,0,2,0.04,14,599,330.04,55
buggy,buggy,buggy,buggy,4,21,30,4.1398,221,180,214.6,0,9,19.76,7.93,600,330.77,751
clean,clean,clean,clean,1,1,1,0,1,1,74,1,6,65.47,23,127,81.48,107
buggy,clean,clean,clean,1,2,3,1.18282,118,20,324,0,2,2.08,8,130,120.51,89
clean,clean,clean,clean,1,1,1,0,29,14,309,0,2,0.87,8,131,121.44,14
clean,clean,clean,clean,1,2,2,0.970951,1,4,262.5,0,2,5.94,8.5,132,122.44,90
clean,clean,clean,clean,1,1,1,0,122,0,0,0,0,0,0,601,331.09,489
buggy,clean,buggy,buggy,1,3,4,1.78297,165,43,245.5,1,3,3.52,8.25,128,82.3,34
buggy,clean,buggy,buggy,1,2,2,0.727183,141,86,332,1,2,1.24,14,129,83.27,35
buggy,clean,buggy,clean,2,10,16,2.85694,691,222,231.38,1,11,5.81,9.38,130,84.14,144
clean,clean,clean,clean,1,2,3,1.26777,12,9,366.67,0,2,1.6,8,133,122.99,91
clean,clean,clean,clean,1,1,1,0,11,32,113,1,1,0.01,1,131,85.14,109
clean,clean,clean,clean,1,2,2,1,3,3,104,1,1,0.02,1,132,86.14,110
clean,clean,clean,clean,2,3,5,2.07943,17,20,139.8,1,2,0.04,3.2,133,87.13,148
buggy,clean,buggy,buggy,3,5,5,1.79075,52,47,194.2,1,6,9.12,11.2,134,88.11,205
buggy,buggy,buggy,buggy,2,3,7,1.91743,171,135,259.14,0,2,11.53,4.86,134,123.92,107
clean,clean,clean,clean,2,7,9,2.7018,21,8,131.22,0,7,3.26,9.22,135,88.98,95
buggy,buggy,buggy,buggy,1,7,27,4.5189,2973,23,30.67,0,5,1.72,1,136,89.95,113
clean,clean,clean,clean,1,1,1,0,1,1,45,0,2,44.07,3,137,90.94,2
clean,clean,clean,clean,1,2,2,0.909866,132,71,202.5,0,1,0.21,0.5,138,91.91,114
clean,clean,clean,clean,1,1,1,0,1,2,228,0,1,0.13,2,139,92.89,115
buggy,buggy,buggy,buggy,2,4,9,3.02819,1121,0,0,0,0,0,0,602,330.6,627
clean,clean,clean,clean,1,2,2,0.936019,96,63,419,0,3,26.48,2.5,41,32.35,9
clean,clean,clean,clean,1,1,1,0,7,2,144,0,4,49.28,12,42,33.34,17
buggy,clean,clean,clean,1,1,5,1.98379,191,26,75.2,0,2,0.66,2.4,135,124.15,93
buggy,buggy,buggy,buggy,2,7,10,2.98647,173,31,334.6,0,8,21.74,12.2,103,63.32,45
clean,clean,clean,clean,1,1,1,0,33,27,140,0,5,19.39,24,604,331.44,139
clean,clean,clean,clean,2,23,41,5.0633,90,93,135.44,0,8,42.58,3.12,104,64.21,86
clean,clean,clean,clean,1,1,1,0,2,2,31,0,4,7.73,12,43,34.18,1
clean,clean,clean,clean,4,6,6,2.36832,102,116,146.67,0,11,18.6,37.83,44,35.18,24
clean,clean,clean,clean,1,1,1,0,16,0,216,0,8,0.67,160,45,36.13,11
buggy,buggy,buggy,buggy,1,2,6,1.83256,82,67,148.17,0,2,114.53,3.33,105,65.08,56
clean,buggy,buggy,buggy,2,7,22,4.32386,25,25,109.77,0,2,9.48,2.32,106,66.08,80
clean,clean,clean,clean,1,1,1,0,6,6,291,0,2,1.09,5,107,67.08,58
clean,clean,clean,clean,1,1,1,0,1,1,320,0,6,9.95,45,5,4.45,4
clean,clean,clean,clean,1,1,1,0,1,1,69,1,6,28.23,20,140,92.99,116
buggy,buggy,buggy,buggy,1,4,16,3.6413,1509,0,0,0,0,0,0,108,67.85,59
clean,clean,clean,clean,1,1,1,0,6,9,78,0,3,236.46,5,606,330.78,141
clean,clean,clean,clean,1,1,1,0,2,1,281,1,6,4.67,29,607,331.62,493
clean,clean,clean,clean,1,6,7,2.02844,104,102,423.57,1,11,14.48,21.71,141,93.42,117
clean,clean,clean,clean,1,1,4,1.57095,6,4,102.25,0,1,1.94,0.25,109,68.61,60
clean,clean,clean,clean,1,3,3,1.3557,46,24,293.67,0,6,26.14,20,6,5.39,5
clean,clean,clean,clean,2,2,2,0.811278,5,3,388,0,3,7.21,13,608,331.6,636
clean,clean,clean,clean,1,1,1,0,1,1,146,0,2,58.2,11,609,332.29,495
buggy,buggy,buggy,buggy,2,4,5,1.64305,108,32,154.2,0,4,24.35,3.8,142,93.99,175
clean,clean,clean,clean,1,1,1,0,2,2,396,0,4,7.82,27,143,94.89,40
clean,clean,clean,clean,1,1,1,0,1,1,305,1,4,1.53,17,144,95.7,119
clean,clean,clean,clean,1,1,1,0,12,11,39,0,1,8.92,1,46,36.45,12
clean,clean,clean,clean,1,1,1,0,1,1,81,0,2,16.14,3,47,37.41,13
clean,clean,clean,clean,1,1,1,0,1,1,685,0,8,35.54,181,48,38.41,3
buggy,buggy,buggy,buggy,2,2,4,1.19763,92,20,234.75,0,3,12.26,6.5,136,121.22,110
clean,clean,clean,clean,1,1,1,0,3,3,300,1,4,18.73,37,137,122.22,95
buggy,buggy,buggy,clean,1,3,3,1.48204,35,1,166.33,0,10,29.76,70.67,357,156.46,217
clean,clean,clean,clean,1,1,1,0,1,1,38,0,2,0.15,2,49,39.2,12
clean,clean,clean,clean,1,1,1,0,2,1,31,0,5,12.37,13,7,6.29,0
clean,clean,clean,clean,1,1,1,0,1,1,32,0,6,0.01,14,8,7.29,1
clean,clean,clean,clean,1,1,1,0,1,1,685,0,8,3.03,182,145,95.91,1
buggy,clean,clean,clean,2,3,5,2.12279,35,4,109.8,0,6,2.53,11.6,9,8.29,8
clean,clean,clean,clean,1,1,1,0,2,2,131,0,6,39.16,25,146,96.89,120
clean,clean,clean,clean,1,1,1,0,2,1,355,0,5,20.31,41,147,97.85,41
clean,clean,clean,clean,1,1,1,0,2,1,29,0,1,122.58,1,148,98.83,121
clean,clean,clean,clean,1,1,1,0,7,6,691,1,6,23.31,40,138,122.57,42
clean,clean,clean,clean,1,2,3,1.19673,35,17,287.67,1,6,39.85,15.33,139,123.57,43
clean,clean,clean,clean,1,2,2,0.44332,315,0,0,0,0,0,0,140,124.57,44
clean,clean,clean,clean,0,0,0,0,0,0,0,0,0,0,0,20,10.9,0
clean,clean,buggy,clean,2,9,9,3.04799,16,21,368.33,0,11,11.74,18.22,149,99.65,164
clean,clean,clean,clean,1,1,1,0,1,1,57,0,3,17.25,6,110,68.41,61
clean,clean,clean,clean,1,1,1,0,1,1,18,0,3,606.96,5,610,327.93,24
clean,clean,clean,clean,1,1,1,0,4,4,18,0,4,0,6,611,328.93,25
clean,clean,clean,clean,9,9,9,3.12301,49,49,227.67,0,10,45.8,31.67,612,329.55,845
clean,clean,clean,clean,0,0,0,0,0,0,0,0,0,0,0,613,330.55,0
clean,clean,clean,clean,9,9,9,3.15357,41,47,227.67,0,10,0,31.78,614,331.55,854
clean,clean,clean,clean,1,1,1,0,238,0,472,0,7,225.8,9,58,36.98,30
clean,clean,clean,clean,1,1,1,0,3,8,146,0,1,219.05,1,50,39.47,1
clean,clean,clean,clean,8,8,8,1.13441,91,48,240.75,0,10,3.45,35.75,59,37.89,67
clean,clean,clean,clean,9,9,9,3.14629,17,17,231.78,0,10,0.39,32,60,38.89,77
clean,clean,clean,clean,9,9,9,3.13152,41,41,231.78,0,10,0.01,32.11,61,39.89,86
clean,clean,clean,clean,0,0,0,0,0,0,0,0,0,0,0,62,40.89,0
clean,clean,clean,clean,9,9,9,3.13152,41,41,231.78,0,10,0,32.22,63,41.89,95
clean,clean,clean,clean,9,9,9,3.14629,17,17,231.78,0,10,0.98,32.33,64,42.81,104
clean,clean,clean,clean,1,1,1,0,2,5,40,0,1,220.96,1,65,43.81,6
clean,clean,clean,clean,1,1,1,0,6,0,733,0,9,0.02,190,66,44.81,36
clean,clean,clean,clean,9,9,9,3.13152,41,41,232.44,0,10,0.04,32.56,67,45.81,115
clean,clean,clean,clean,0,0,0,0,0,0,0,0,0,0,0,68,46.81,0
clean,clean,clean,clean,9,9,9,3.13152,41,41,232.44,0,10,0,32.67,69,47.81,124
clean,clean,clean,clean,9,9,9,3.14629,17,17,232.44,0,10,0.44,32.78,70,48.76,133
clean,clean,clean,clean,1,1,1,0,1,0,739,0,9,0,194,71,49.76,40
clean,clean,clean,clean,1,1,2,0.998001,19,0,89,0,2,1.75,1.5,51,40.23,2
clean,clean,clean,clean,1,1,1,0,1,1,740,0,9,1.02,195,72,50.66,41
clean,clean,clean,clean,8,8,8,2.95721,36,36,247,0,10,0.9,37.13,73,51.66,134
clean,clean,clean,clean,8,8,8,2.95721,36,36,247,0,10,0,37.25,75,53.66,142
clean,clean,clean,clean,8,8,8,2.97356,15,15,247,0,10,0.28,37.38,76,54.63,150
clean,clean,clean,clean,1,1,1,0,23,24,740,0,9,0.02,199,77,55.62,45
clean,clean,clean,clean,1,1,1,0,3,0,739,0,9,0.78,200,78,56.53,46
clean,clean,clean,clean,9,9,9,3.13152,41,41,232.78,0,10,0.85,33.67,79,57.53,170
clean,clean,clean,clean,8,8,8,2.95723,36,39,247.25,0,10,0,37.88,80,58.53,168
clean,clean,clean,clean,1,1,1,0,1,0,739,0,9,0,203,81,59.53,49
clean,clean,clean,clean,1,1,1,0,4,4,117,0,3,0,15,82,60.53,11
clean,clean,clean,clean,7,7,7,2.61575,11,13,179.57,0,10,0,37.43,83,61.53,124
clean,clean,clean,clean,1,1,1,0,3,0,740,0,9,0.01,204,84,62.53,50
clean,clean,clean,clean,9,9,9,3.13048,40,40,232.67,0,10,0,34.33,85,63.53,197
clean,clean,clean,clean,0,0,0,0,0,0,0,0,0,0,0,86,64.53,0
clean,clean,clean,clean,9,9,9,3.13152,41,41,232.67,0,10,0,34.44,87,65.53,206
clean,clean,clean,clean,1,1,1,0,19,32,237,0,2,27.98,22,615,327.05,498
clean,clean,clean,clean,1,2,3,1.53886,75,31,73.67,0,2,192.77,2.33,616,328.05,499
clean,clean,clean,clean,2,3,3,1.2086,108,11,150,1,3,77.61,7.33,21,11.61,24
buggy,buggy,buggy,buggy,2,2,4,1.06636,309,16,32.5,0,3,15.59,3,141,120.04,113
clean,clean,clean,clean,1,1,1,0,14,3,245,0,1,0,1,142,121.04,18
clean,clean,clean,clean,1,2,5,1.38852,101,2,51.4,0,3,6.24,2.8,143,122.04,97
clean,clean,clean,clean,1,1,1,0,1,1,256,0,1,0,2,144,123.04,19
clean,clean,clean,clean,1,2,3,1.36125,31,8,230.33,0,2,97.4,5.67,617,325.62,500
clean,clean,clean,clean,3,3,3,0.728623,121,104,362.67,0,9,10.92,82.33,88,64.98,88
clean,clean,clean,clean,9,9,9,1.13594,927,896,234.56,0,10,7.58,34.67,618,325.87,866
buggy,buggy,buggy,buggy,1,31,68,4.99681,279,241,186.01,0,11,62.12,4.78,619,326.5,502
clean,clean,clean,clean,1,2,6,1.4199,454,10,213.67,0,2,67.57,9.67,620,327.48,503
clean,clean,clean,clean,1,1,1,0,15,12,716,0,4,44.05,71,621,324.68,504
clean,clean,clean,clean,1,1,1,0,63,0,0,0,0,0,0,622,325.68,505
clean,clean,clean,clean,1,2,2,0.721928,9,1,106.5,0,3,176.46,8.5,358,151.12,218
clean,clean,clean,clean,1,2,2,0.63431,24,1,646.5,0,7,46.76,28.5,359,151.94,3
clean,clean,clean,clean,1,1,1,0,3,0,58,0,3,278.85,7,360,152.75,97
clean,clean,clean,clean,1,1,1,0,2,0,68,0,4,278.85,9,361,153.75,98
clean,clean,clean,clean,1,1,1,0,2,0,47,0,3,269.16,8,362,154.74,99
clean,clean,clean,clean,1,1,1,0,1,1,260,0,5,46.92,30,363,155.73,100
clean,clean,clean,clean,1,1,1,0,1,1,354,0,2,41.38,9,10,8.52,7
clean,clean,clean,clean,1,1,1,0,1,3,311,0,2,50.35,8,150,94.16,123
buggy,buggy,buggy,buggy,4,43,57,5.23961,223,197,254.19,0,12,59.55,6.4,623,322.61,790
clean,clean,clean,clean,1,2,2,0.842658,26,22,555,0,3,29.22,10.5,11,9.39,8
clean,clean,clean,clean,1,1,1,0,54,0,0,0,0,0,0,12,10.38,9
clean,clean,clean,clean,1,2,2,0.781281,207,0,0,0,0,0,0,624,322.31,507
clean,clean,clean,clean,1,1,1,0,7,0,328,0,2,54.6,15,625,323.31,508
clean,clean,clean,clean,1,1,1,0,1,1,47,0,2,184.65,18,13,11.34,10
clean,clean,clean,clean,1,1,1,0,1,1,437,0,6,55.53,33,14,12.34,11
