buggy_B2,buggy_AG,buggy_MA,buggy_RA,ns,nd,nf,entropy,la,ld,lt,fix,ndev,age,nuc,exp,rexp,sexp
clean,clean,clean,clean,1,1,1,0,2,2,2239,0,15,0,729,24,23.52,21
clean,clean,clean,clean,1,1,1,0,2,2,2227,0,15,0,727,25,24.52,22
clean,buggy,buggy,clean,3,5,6,1.51201,44,37,1486,1,15,11.42,124.5,142,100.72,325
clean,clean,clean,clean,3,5,6,1.51201,44,37,1484,1,15,11.4,124.17,143,101.72,328
buggy,buggy,buggy,buggy,3,4,9,1.80601,353,104,888.89,0,15,10.97,82.78,140,92.84,299
buggy,buggy,buggy,buggy,3,4,9,1.80601,353,104,887.56,0,15,10.97,82.67,141,93.84,302
clean,clean,clean,clean,1,2,5,1.35429,353,48,2290.2,0,4,29.29,4.8,425,260.23,342
clean,clean,clean,clean,1,2,5,1.35429,353,48,2290.2,0,4,29.29,4.8,426,261.22,343
buggy,buggy,buggy,buggy,3,3,4,1.03326,34,1,1252.5,1,15,58.29,183.75,427,261.67,935
buggy,buggy,buggy,buggy,3,3,4,1.03326,34,1,1249.5,1,15,58.29,183.25,428,262.67,938
clean,clean,clean,clean,3,3,3,1.19512,25,1,1828.33,0,15,19.62,244,429,263.67,941
clean,clean,clean,clean,3,3,3,1.19512,25,1,1832.33,0,15,19.62,244.67,430,264.67,944
clean,clean,clean,clean,3,3,3,1.37796,16,3,1074.67,1,15,48.95,245,431,265.26,947
clean,clean,clean,clean,3,3,3,1.37796,16,3,1070.67,1,15,48.96,244.33,432,266.26,950
clean,clean,clean,clean,2,2,2,0.918296,2,1,2007.5,1,15,2.07,372.5,433,267.21,688
clean,clean,clean,clean,2,2,2,0.918296,2,1,2013.5,1,15,2.07,373.5,434,268.21,690
clean,clean,clean,clean,3,3,3,1.10501,17,2,2353.33,1,15,3.51,246,144,102.06,331
clean,clean,clean,clean,3,3,3,0.978016,16,1,2349.33,1,15,3.51,245.33,145,103.06,334
clean,clean,clean,clean,1,1,2,1,5,1,1786,0,16,7.79,384,144,69.94,91
clean,clean,clean,clean,2,2,2,1,5,1,1162,1,15,16.18,369,145,70.93,147
buggy,clean,clean,clean,2,2,4,0.953965,116,77,887.75,0,5,5.3,8.5,142,93.87,199
clean,clean,clean,clean,2,2,4,0.953965,116,77,887.75,0,5,5.3,8.5,143,94.87,201
buggy,buggy,buggy,buggy,3,6,7,2.19393,981,3,481.14,1,15,17.38,106.29,435,267.68,957
buggy,buggy,buggy,buggy,3,6,7,2.19393,981,3,483.71,1,15,16.97,106.86,436,268.67,960
clean,clean,clean,clean,3,3,3,0.960853,39,2,2457.67,1,15,3.7,251.67,146,103.29,337
clean,clean,clean,clean,3,3,3,0.960853,39,2,2451.67,1,15,3.7,250.33,147,104.29,340
buggy,buggy,buggy,buggy,2,2,4,1.00818,913,1208,1248.25,0,15,30.28,188,144,95.69,200
clean,clean,clean,clean,2,2,4,1.00818,913,1208,1243.75,0,15,30.27,187,145,96.69,202
buggy,buggy,buggy,buggy,2,2,2,0.684038,8,3,1516.5,1,15,9.08,372,146,71.73,172
clean,clean,clean,clean,1,1,2,0.811278,0,16,71.5,0,1,288.02,2,437,268.75,267
clean,clean,clean,clean,1,1,2,0.811278,0,16,71.5,0,1,288.02,2,438,269.75,268
clean,buggy,buggy,clean,2,2,2,0.684038,8,3,1507.5,1,15,9.51,370,147,72.68,174
clean,clean,clean,clean,2,2,2,0.203906,73,21,1236.5,1,15,27.89,372.5,148,104.86,233
clean,clean,clean,clean,2,2,2,0.203906,73,21,1227.5,1,15,27.68,370.5,149,105.86,235
clean,clean,clean,clean,3,3,3,1.10753,81,4,1632.33,0,15,3.57,249.33,146,97.37,313
clean,clean,clean,clean,3,3,3,1.10753,81,4,1626.33,0,15,3.58,248,147,98.37,316
clean,clean,clean,clean,1,2,2,0.298196,101,202,636.5,0,5,2.66,4,439,270.35,269
clean,clean,clean,clean,1,2,2,0.298196,101,202,636.5,0,5,2.67,4,440,271.35,270
clean,clean,clean,clean,2,2,2,0.650022,8,4,1166.5,0,15,46.89,373.5,32,15.95,27
buggy,buggy,buggy,buggy,2,9,29,2.72852,642,738,858.45,0,12,18.65,6.83,28,26.9,45
clean,clean,clean,clean,2,9,29,2.72852,642,738,858.21,0,12,18.65,6.83,29,27.9,47
buggy,buggy,buggy,buggy,2,5,5,1.88992,14,8,995.8,1,15,4.05,152.8,441,272.3,696
clean,clean,clean,clean,2,5,5,1.88992,14,8,991.8,1,15,4.07,151.8,442,273.3,698
clean,clean,clean,buggy,2,2,2,0.468996,12,8,1214,1,15,3.41,374,443,274.3,615
clean,clean,clean,clean,2,2,2,0.468996,12,8,1204,1,15,3.41,371.5,444,275.3,617
clean,clean,clean,clean,2,2,2,0.970951,4,1,1170.5,0,15,0.03,375,33,16.95,29
buggy,buggy,buggy,buggy,1,1,1,0,2,2,160,0,5,21.9,6,445,276.23,36
clean,clean,clean,clean,1,1,1,0,2,2,160,0,5,21.9,6,446,277.23,37
clean,clean,clean,clean,2,2,2,0.970951,4,1,1241,1,15,9.52,372,148,99.13,221
clean,clean,clean,clean,2,2,2,0.970951,4,1,1252,1,15,9.52,375,149,100.13,223
clean,clean,clean,clean,2,2,2,1,3,1,1278,1,15,133.09,372.5,447,277.7,702
clean,clean,clean,clean,2,2,2,1,3,1,1289,1,15,133.09,375.5,448,278.7,704
clean,clean,clean,clean,2,2,2,0.918296,6,0,1308.5,0,13,118.03,310,150,101.12,225
clean,clean,clean,clean,2,2,2,0.918296,6,0,1455,0,15,0.59,375,151,102.12,227
clean,clean,clean,clean,2,2,2,0.918296,6,0,1466,0,15,0.59,378,152,103.12,229
clean,clean,clean,clean,1,1,1,0,0,1,273,0,7,1.2,10,449,279.69,358
clean,clean,clean,clean,1,1,1,0,0,1,273,0,7,1.21,10,450,280.69,359
clean,clean,clean,clean,1,1,1,0,11,12,251,1,5,3.06,6,150,106.2,121
clean,clean,clean,clean,1,1,1,0,11,12,251,1,5,3.06,6,151,107.2,122
clean,clean,clean,clean,1,1,1,0,0,6,250,0,3,25.09,4,451,280.55,38
clean,clean,clean,clean,1,1,1,0,0,6,250,0,3,25.09,4,452,281.55,39
clean,clean,clean,clean,2,6,9,2.07577,413,321,1104.33,0,15,29.42,83.67,148,73.14,151
buggy,clean,clean,clean,3,4,10,2.49839,230,21,816.9,1,15,16.16,77.8,153,103.52,329
clean,clean,clean,clean,3,4,10,2.49839,230,21,814.4,1,15,16.44,77.2,154,104.51,332
clean,clean,clean,clean,3,3,4,1.07595,28,22,1484,0,15,1.82,193.5,32,30.56,80
clean,clean,clean,clean,3,3,4,1.07595,28,22,1477.5,0,15,2.12,191.75,33,31.56,83
clean,clean,clean,clean,2,3,3,0.765232,101,77,900.33,0,15,1.79,253.33,35,23.46,38
clean,clean,clean,clean,2,2,2,1,3,1,1282,1,15,2.23,374.5,453,281.73,708
clean,clean,clean,clean,2,2,2,1,3,1,1295.5,1,15,2.14,378.5,454,282.73,710
clean,clean,clean,clean,2,5,6,0.99762,427,7,509,0,15,4.89,126.33,149,74.04,153
clean,clean,clean,clean,1,1,1,0,1,0,261,0,2,390.81,2,455,283.69,362
clean,clean,clean,clean,1,1,1,0,1,0,261,0,2,390.81,2,456,284.69,363
clean,clean,clean,clean,2,2,2,0.619382,10,3,529.5,0,5,2.93,17.5,34,32.49,57
buggy,buggy,buggy,buggy,3,3,3,0.626995,28,7,1507.33,1,15,35.34,255,35,33.49,88
clean,clean,clean,clean,3,3,3,0.626995,28,7,1497.33,1,15,35.34,252,36,34.49,91
clean,clean,clean,clean,3,3,3,0.700845,62,1,2129.33,0,15,14.41,255.33,457,285.66,987
clean,clean,clean,clean,3,3,3,0.700845,62,1,2119.33,0,15,14.41,252.33,458,286.66,990
clean,clean,clean,clean,3,3,3,0.887241,42,2,1631,1,15,0.76,255,155,105.29,335
clean,clean,clean,clean,3,3,3,0.887241,42,2,1621,1,15,0.77,252,156,106.29,338
clean,clean,clean,clean,3,3,3,1.35164,14,4,1741,0,15,1.02,258.67,157,107.15,341
clean,clean,clean,clean,3,3,3,1.35164,14,4,1731,0,15,0.74,256.33,158,108.15,344
buggy,buggy,buggy,clean,3,4,10,2.71645,250,88,558.3,1,15,84.65,77.1,36,24.35,73
buggy,buggy,buggy,clean,3,4,9,2.48477,209,88,617,1,15,94.05,84.67,37,25.35,76
clean,clean,clean,clean,3,4,4,1.35744,36,8,852.75,1,15,32.74,191.5,159,108.93,347
clean,clean,clean,clean,1,1,1,0,41,0,0,0,0,0,0,38,26.33,26
clean,clean,clean,clean,3,4,4,1.35744,36,8,845.25,1,15,32.78,189.25,160,109.92,350
clean,clean,clean,clean,1,1,2,0.918296,3,0,1816.5,0,16,2.95,398.5,150,74.8,97
buggy,buggy,buggy,buggy,3,8,16,2.34352,987,84,731,0,15,31.87,49.88,152,107.3,349
clean,buggy,buggy,buggy,3,8,16,2.34352,987,84,729,0,15,31.87,49.38,153,108.3,352
clean,clean,clean,clean,1,1,1,0,1,1,364,0,1,0.74,1,154,109.13,112
clean,clean,clean,clean,1,1,1,0,1,1,364,0,1,0.73,1,155,110.13,113
clean,clean,clean,clean,3,3,3,0.981799,102,2,1061.67,1,15,16.85,256,161,110.7,353
clean,clean,clean,clean,3,3,3,0.981799,102,2,1051,1,15,16.84,252.67,162,111.7,356
clean,clean,clean,clean,3,4,6,2.13395,41,10,1065,0,15,28.11,130.33,37,35.22,94
clean,clean,clean,clean,3,4,6,2.13395,41,10,1059.67,0,15,27.27,129,38,36.22,97
clean,clean,clean,clean,4,6,10,2.26311,114,72,1867.5,1,13,139.52,63,459,286.1,998
clean,clean,clean,clean,1,1,1,0,59,39,139,0,6,0.02,10,460,287.09,6
clean,clean,clean,clean,3,4,10,2.57751,88,75,1529.8,1,15,16.69,79.8,39,37.22,100
clean,clean,clean,clean,3,4,10,2.57751,88,75,1526.6,1,15,16.69,78.8,40,38.22,103
clean,clean,clean,clean,3,5,6,2.3751,68,8,808.67,1,15,27.01,129.5,461,288.04,996
buggy,clean,clean,clean,3,5,6,2.3751,68,8,814,1,15,27.02,131.17,462,289.04,999
clean,clean,clean,clean,2,2,2,0.01539,1418,0,1148,0,15,0.06,380.5,463,289.98,633
clean,clean,clean,clean,2,2,2,0.01539,1418,0,1164,0,15,0.06,385.5,464,290.98,635
clean,clean,clean,clean,3,3,3,0.365792,52,1,1006.67,1,15,134.39,258.67,465,291.95,1006
clean,clean,clean,clean,3,3,3,1.13497,35,1,1339.33,1,15,8.53,255.33,156,110.45,357
clean,clean,clean,clean,3,3,3,1.35272,37,3,1350.67,1,15,8.51,259,157,111.45,360
clean,clean,clean,clean,2,3,3,1.43552,6,3,1452.67,1,15,11.49,257,158,112.45,247
clean,clean,clean,clean,2,3,3,1.55666,5,2,1464,1,15,11.49,260.67,159,113.45,249
clean,clean,clean,clean,3,3,3,1.49492,9,2,1895,0,15,50.92,260,163,112.02,359
clean,clean,clean,clean,3,3,3,1.49492,9,2,1883.67,0,15,50.92,256.33,164,113.02,362
clean,clean,clean,clean,1,1,1,0,58,0,0,0,0,0,0,151,75.33,98
clean,clean,clean,clean,3,3,4,1.34089,51,12,2397.25,1,15,13.71,195.25,160,114.42,367
clean,clean,clean,clean,3,3,4,1.34089,51,12,2388.75,1,15,13.71,192.5,161,115.42,370
clean,clean,clean,clean,3,4,5,1.29117,19,43,1043,1,15,22.53,159,162,116.42,373
clean,clean,clean,clean,3,4,5,1.29117,19,43,1036.2,1,15,22.53,156.8,163,117.42,376
clean,clean,clean,clean,1,1,13,0,0,0,0,0,8,13.76,3.31,466,290.92,281
clean,clean,clean,clean,1,1,2,0,0,0,0,0,4,10.71,2,467,291.92,282
buggy,buggy,buggy,buggy,2,2,3,0.539505,32,11,1081.33,1,15,33.96,260,165,113.31,255
clean,clean,clean,clean,2,2,3,0.539505,32,11,1070,1,15,33.96,256.33,166,114.31,257
clean,clean,clean,clean,3,3,3,1.16424,45,6,1472.33,1,15,22.01,257,468,291.73,1011
clean,buggy,buggy,clean,3,3,3,1.16424,45,6,1483.67,1,15,22.01,260.67,469,292.73,1014
clean,clean,clean,clean,1,1,1,0,1,1,470,0,1,8.97,8,167,115.27,130
clean,buggy,buggy,buggy,1,1,1,0,1,1,470,0,1,8.98,8,168,116.27,131
clean,clean,clean,clean,3,3,3,0.772395,69,1,1620.33,0,15,11.04,261,169,117.08,371
clean,clean,clean,clean,3,3,3,0.772395,69,1,1609,0,15,11.05,257.33,170,118.08,374
buggy,buggy,buggy,buggy,3,5,6,1.58902,412,71,720.67,0,15,71.19,131,171,119.07,377
clean,clean,clean,clean,2,2,10,2.65101,1298,1004,2004.2,0,15,49.17,77.7,256,112.31,363
clean,clean,clean,clean,3,3,3,0.753335,27,0,1680.33,0,15,3.3,262.33,172,119.34,380
clean,clean,clean,clean,3,3,3,0.753335,27,0,1669,0,15,2.3,258.67,173,120.34,383
clean,clean,clean,clean,2,2,10,2.65101,1298,1004,2008,0,15,48.89,79,257,113.3,365
clean,clean,clean,clean,1,1,1,0,869,0,0,0,0,0,0,258,114.3,167
clean,clean,clean,clean,1,1,1,0,869,0,0,0,0,0,0,259,115.3,168
clean,clean,clean,clean,3,5,11,2.36325,167,48,1256.91,1,15,19.85,73.36,164,116.71,379
clean,clean,clean,clean,3,5,11,2.36325,167,48,1253.64,1,15,19.85,72.27,165,117.71,382
clean,clean,clean,clean,2,2,2,0.918296,4,2,1413,1,15,14.14,387,470,291.47,732
clean,clean,clean,clean,1,1,1,0,2,0,2359,0,15,0.15,785,471,292.47,361
clean,buggy,buggy,clean,1,1,1,0,2,2,503,1,4,28.13,10,472,293.47,373
clean,clean,clean,clean,3,4,7,1.82488,46,28,895.14,0,15,45.45,113,166,118.23,385
clean,clean,clean,clean,3,4,7,1.82488,46,28,900.29,0,15,45.45,114.43,167,119.23,388
clean,clean,clean,clean,2,2,11,1.20868,1592,1383,1924.73,0,15,18.27,71.18,260,115.67,369
clean,clean,clean,clean,2,2,11,1.20868,1592,1383,1928,0,15,18.27,72.27,261,116.67,371
clean,clean,clean,clean,2,2,2,1,4,0,1582.5,0,15,208.07,390.5,473,289.65,402
clean,clean,clean,clean,2,2,2,1,4,0,1600.5,0,15,208.06,396.5,474,290.65,404
clean,clean,clean,clean,3,3,3,1.15945,64,4,1321.33,0,15,28.7,263.33,39,26.03,80
clean,clean,clean,clean,1,1,2,0.811278,5,3,1843.5,0,16,12.81,411,475,289.09,364
clean,clean,clean,clean,2,4,4,1.32436,29,12,778.25,0,15,27.54,197.75,152,73.86,157
clean,clean,clean,clean,2,2,5,1.87572,28,12,2762.8,0,15,17.91,157,262,114.73,373
clean,clean,clean,clean,2,2,2,0.918296,5,1,1710,0,13,57.5,312,263,115.71,375
clean,clean,clean,clean,2,2,5,1.87572,28,12,2771.4,0,15,16.98,160,264,116.71,377
clean,clean,clean,clean,2,2,2,0.970951,4,1,1267,0,15,49.96,389,265,117.71,208
clean,clean,clean,clean,1,1,1,0,2,1,201,0,4,99.84,8,266,118.71,4
clean,clean,clean,clean,1,1,1,0,2,0,2376,0,15,0,793,267,119.71,206
clean,clean,clean,clean,2,5,9,1.90541,202,155,1862.22,0,15,42.79,88.22,153,73.84,159
clean,clean,clean,clean,1,1,2,0.249882,48,0,1175,0,15,416.52,389.5,268,120.7,207
clean,clean,clean,clean,1,1,3,1.12549,11,10,1236,0,16,255.17,271.33,269,121.57,208
clean,clean,clean,clean,0,0,0,0,0,0,0,0,0,0,0,270,122.57,0
clean,clean,clean,clean,2,2,2,0.426229,18,5,1314.5,1,15,60.01,397.5,476,284.75,739
clean,clean,clean,clean,3,3,3,0.580605,132,6,1053,1,15,29.07,266,154,74.29,242
clean,clean,clean,clean,2,2,2,1,3,1,1623,0,15,7.38,398.5,155,75.29,163
clean,clean,clean,clean,1,1,2,0.249882,48,0,1201,0,15,418.87,399,156,76.29,103
buggy,clean,clean,clean,3,5,6,1.93943,23,15,1045.83,1,15,44.34,136.5,40,26.26,83
clean,buggy,buggy,buggy,2,2,2,0.970951,4,1,1662,1,15,2.13,403.5,168,113.67,267
clean,buggy,buggy,buggy,2,2,2,0.970951,4,1,1635,1,15,21.77,394,169,114.67,269
clean,clean,clean,clean,1,2,2,1,2,2,739.5,0,10,17.97,17.5,170,115.6,139
clean,clean,clean,clean,2,2,2,0.721928,9,6,1729.5,1,15,24.3,406,171,116.49,272
clean,clean,clean,clean,3,3,3,0.744866,70,4,1122,1,15,28.57,269.67,41,27.09,86
clean,clean,clean,clean,3,3,3,0.744866,70,4,1103,1,15,28.84,263,42,28.09,89
clean,clean,clean,clean,3,5,5,1.67724,76,5,699.8,1,15,34.18,159.6,172,117.21,398
buggy,clean,clean,clean,3,5,5,1.67724,76,5,711.2,1,15,34.18,163.6,173,118.21,401
clean,clean,clean,clean,3,4,4,1.63633,41,16,1315.75,1,15,73.04,204,174,118.34,404
clean,clean,clean,clean,3,4,4,1.63633,41,16,1301,1,15,80.04,199,175,119.34,407
buggy,buggy,buggy,buggy,3,11,27,3.86794,620,93,691.81,0,15,109.91,31.19,176,118.42,410
clean,clean,clean,clean,2,3,3,1.5,4,0,919,0,15,421.14,268.67,477,275.87,408
clean,clean,clean,clean,3,4,4,1.55146,176,124,1440.25,0,15,46.99,205.25,43,28.29,92
clean,clean,clean,clean,2,5,7,1.9011,334,195,454.43,0,15,34.01,115.43,157,75.05,166
buggy,buggy,buggy,buggy,2,3,5,1.27368,170,166,804.4,1,15,116.25,162,478,274.51,410
buggy,buggy,buggy,buggy,2,3,3,1.09732,101,9,1129,1,15,90.95,271,479,275.46,412
buggy,clean,clean,clean,2,2,2,0.33729,27,5,1342.5,1,15,251.61,405.5,480,276.45,414
clean,clean,clean,clean,1,1,1,0,176,0,0,0,0,0,0,481,277.45,46
buggy,buggy,buggy,buggy,2,3,5,1.27368,170,166,791.4,1,15,119.17,157.2,482,278.19,417
clean,clean,clean,clean,2,2,2,0.650022,4,2,1880.5,0,15,40.36,407,2,1.51,4
buggy,clean,clean,clean,3,7,13,2.33082,564,122,985.77,0,15,58.89,65.23,483,278.45,1031
clean,clean,clean,clean,2,2,2,0.873981,10,7,1539.5,0,15,166.34,407,177,117.69,284
clean,clean,clean,clean,3,3,4,1.53051,24,4,878.5,0,15,3.94,207,178,118.68,415
clean,clean,clean,clean,2,2,4,1.97494,5,4,1126.75,0,15,1.19,207.5,179,119.45,288
clean,clean,clean,clean,0,0,0,0,0,0,0,0,0,0,0,271,118.68,0
buggy,buggy,buggy,buggy,3,3,3,1.07281,179,14,1075.67,0,15,8.1,273,44,28.82,95
clean,clean,clean,clean,3,3,3,0.834347,3,14,1623.67,0,15,147.43,273,45,29.82,98
clean,clean,clean,clean,2,2,2,0.684038,7,4,1319,0,15,16.89,410,180,119.88,141
clean,clean,clean,clean,2,2,2,0.881291,6,4,1390.5,0,15,63.66,410.5,181,120.77,291
clean,clean,clean,clean,2,2,2,0.629249,13,6,1347,0,15,13.9,411.5,182,121.77,293
buggy,buggy,buggy,buggy,4,5,7,2.55024,787,732,515.57,0,15,117.32,118.57,46,30.7,108
clean,clean,clean,clean,2,2,4,1.87703,11,11,993,0,15,52.96,206,484,277.22,658
clean,clean,clean,clean,3,4,4,1.2649,85,19,1049.5,1,15,57.72,199,485,278.2,1036
clean,clean,clean,clean,3,4,4,1.2649,85,19,1074.25,1,15,56.17,208.5,486,279.2,1039
clean,clean,clean,clean,3,3,3,0.773228,25,1,1216.67,1,13,123.04,208,487,280.2,1042
buggy,buggy,buggy,buggy,4,17,34,3.63815,2638,1359,413.62,0,16,101.99,26,488,281.17,1045
buggy,buggy,buggy,buggy,4,17,32,3.62936,2635,1358,357.84,0,14,114.66,9.38,489,282.17,1049
buggy,clean,clean,clean,2,2,3,1.21834,19,8,1350,1,15,45.36,277,183,122.47,274
clean,clean,clean,clean,2,2,2,0.970951,4,1,1337,1,15,37.76,414,490,282.35,759
clean,clean,clean,clean,1,1,1,0,2,2,79,0,3,57.97,14,491,283.31,382
buggy,buggy,buggy,clean,3,3,4,1.09554,88,0,1653.75,0,15,18.31,208.5,184,123.22,427
buggy,buggy,buggy,clean,3,3,4,1.09554,88,0,1623,0,15,18.74,198.5,185,124.22,430
buggy,buggy,buggy,buggy,2,2,2,0.881291,8,2,234.5,0,10,125.97,23,492,284.2,431
clean,clean,clean,clean,2,3,3,1.49261,10,4,182.67,0,10,103.38,20,493,285.2,433
clean,clean,clean,clean,1,1,1,0,2,2,62,0,1,0.09,1,186,125.19,133
clean,clean,clean,clean,1,1,1,0,2,2,62,0,1,0.09,1,187,126.19,134
buggy,buggy,buggy,buggy,3,3,3,0.475643,45,30,1033.67,1,15,26.46,276.67,188,127.04,435
clean,clean,clean,clean,2,2,3,0,0,0,0,0,8,2.87,8.67,494,285.76,677
clean,clean,clean,clean,2,2,3,0,0,0,0,0,8,2.88,8.67,495,286.76,679
clean,clean,clean,clean,1,1,1,0,0,62,62,0,1,0.89,2,189,127.97,136
clean,clean,clean,clean,1,1,1,0,1,1,863,0,6,6.37,17,190,128.7,154
buggy,buggy,buggy,buggy,3,4,8,2.56319,184,86,1255,1,15,56.51,105.5,191,129.14,440
buggy,clean,clean,clean,3,3,9,2.15843,181,6,920.56,0,15,14.22,94.67,192,129.95,443
clean,clean,clean,clean,4,7,14,2.76722,608,63,298.71,0,16,15.7,61.93,496,285.7,773
clean,clean,clean,clean,2,6,10,1.14055,462,1788,1775.3,0,15,40.37,83.3,497,286.69,674
clean,clean,clean,clean,1,1,1,0,2,0,2470,0,15,0.63,834,47,31.2,43
clean,clean,clean,clean,0,0,0,0,0,0,0,0,0,0,0,272,117.76,0
clean,clean,clean,clean,2,2,2,1,3,1,1261.5,1,15,58.04,418,498,284.18,431
clean,clean,clean,clean,2,2,2,1,3,1,1202.5,1,15,60.93,394.5,499,285.18,433
clean,clean,clean,clean,2,2,2,0.918296,3,0,1247.5,0,15,54.81,395,500,286.16,435
clean,clean,clean,clean,2,2,2,0.591673,5,2,1306.5,0,15,54.81,418.5,501,287.16,437
clean,clean,clean,clean,2,2,2,0,2,0,1238,0,15,0.29,418.5,48,31.75,52
buggy,buggy,buggy,buggy,4,4,4,1.51035,104,46,839.5,1,15,81.72,210,193,128.41,446
clean,clean,clean,clean,3,3,3,1.09756,39,2,1715,1,15,44.05,282.67,502,286.47,1068
clean,buggy,buggy,buggy,3,3,3,0.868393,16,0,1920.33,0,15,28.21,284,503,287.46,1071
clean,clean,clean,clean,3,3,22,4.01529,65,309,192.59,1,15,312,38.36,49,32.55,89
clean,clean,clean,clean,1,1,1,0,2,0,60,0,4,92.22,7,194,129.16,3
buggy,clean,clean,buggy,3,5,10,1.88892,285,39,887.8,0,15,24.92,86.4,504,287.67,1074
clean,clean,clean,clean,2,2,2,0.491237,16,12,1918,0,15,12.09,424,195,129.24,291
clean,clean,clean,clean,1,1,1,0,1,2,2491,0,15,0,844,196,130.24,152
clean,clean,clean,clean,2,2,3,1.06129,169,70,1388.33,0,16,7.79,293,505,286.99,389
clean,clean,clean,clean,3,3,5,1.13434,205,58,814.2,0,16,64.64,165.2,506,287.98,399
clean,clean,clean,clean,1,4,9,2.25965,794,0,0,0,0,0,0,507,288.98,391
clean,clean,clean,clean,2,2,3,1.06129,169,70,1343.67,0,16,0,275,508,289.98,393
buggy,clean,clean,buggy,3,5,6,0.831921,84,19,738.5,0,15,70.16,143.33,197,130.92,452
buggy,buggy,buggy,buggy,3,3,3,1.00885,121,13,1406,1,15,24.29,283.33,50,33.16,108
clean,clean,clean,clean,3,4,6,2.35699,171,13,1034.33,1,15,72.6,141.33,51,34.09,111
clean,clean,clean,clean,2,2,2,0.391244,15,11,1280,1,15,209.48,396,52,35.08,86
clean,clean,clean,clean,2,2,2,1,3,1,1484.5,1,15,88.61,424.5,158,72.28,187
clean,clean,clean,clean,3,3,5,2.1904,24,2,1044.8,0,15,49.05,172.4,159,73.27,252
clean,clean,clean,clean,1,4,8,1.98998,168,6,177.25,1,4,28.51,3.13,160,74.02,41
clean,clean,clean,clean,2,3,3,0.753335,24,3,202.33,0,8,72.28,14.33,161,75.02,48
clean,clean,clean,clean,2,5,6,2.24913,23,9,1397.33,0,16,31.06,147.33,162,75.94,171
clean,clean,clean,clean,1,1,2,0.918296,3,0,2009.5,0,16,0.18,442.5,163,76.92,108
clean,clean,clean,clean,2,2,3,0.70757,45,11,2133,0,15,54.86,284.67,509,287.52,783
clean,clean,clean,clean,2,2,3,0.921928,49,11,2085.67,0,15,56.18,264.67,510,288.52,785
clean,clean,clean,clean,1,1,1,0,6,2,2508,0,15,0,854,511,289.52,393
clean,clean,clean,clean,4,23,47,4.12123,1273,109,690.6,0,16,180.2,19.47,512,290.06,1140
clean,clean,clean,clean,2,3,3,1.12549,15,6,2098.33,0,15,2.37,285.33,164,77.58,174
clean,clean,clean,clean,2,7,13,3.09133,73,58,436.85,0,15,74.32,65.92,34,15.46,46
clean,clean,clean,clean,3,3,3,1.1688,44,8,1567.67,1,15,41.31,287,513,290.47,1089
clean,clean,clean,clean,3,3,9,3.02972,16,13,876.67,1,16,42.96,100.67,198,129,313
clean,clean,clean,clean,2,2,2,0.391244,21,18,1530,0,15,1.46,430,35,16.39,48
clean,clean,clean,clean,2,2,2,1,3,1,1999,0,15,43.44,431.5,514,290.04,792
clean,clean,clean,clean,3,3,3,1.00823,90,29,1322.33,1,15,81.04,265,53,35.36,116
buggy,buggy,buggy,buggy,3,3,3,1.00823,90,29,1452.67,1,15,5.34,288.33,54,36.36,119
clean,clean,clean,clean,2,4,6,0.449848,649,7195,1887.17,0,15,54.77,143.83,165,78.08,176
clean,clean,clean,clean,3,3,3,1.11285,65,22,2327,1,15,24.84,267.33,515,289.86,1094
clean,clean,clean,clean,3,3,3,1.10922,65,23,2396,1,15,13.92,290,516,290.86,1097
clean,clean,clean,clean,1,1,1,0,4,2,2533,0,15,0,865,517,291.86,399
clean,clean,clean,clean,2,7,18,2.84291,638,222,709.56,0,16,17.02,49.94,166,78.87,178
clean,clean,clean,clean,3,4,5,1.6183,47,6,636,0,15,45.25,174.8,55,37.09,64
clean,clean,clean,clean,3,3,3,1.24318,34,1,1673.67,0,15,80.15,289.67,36,17.29,78
clean,clean,clean,clean,2,4,6,0.328827,609,0,1061.17,0,15,1.9,144.83,167,79.36,180
clean,clean,clean,clean,2,2,2,0.458686,30,1,1596,0,15,21.3,437,518,290.36,799
clean,clean,clean,clean,2,2,2,0.930987,176,0,0,0,0,0,0,56,37.77,71
clean,clean,clean,clean,2,5,10,2.29383,2,397,316.8,0,15,19.66,79.7,519,290.58,801
clean,clean,clean,clean,2,2,2,0.918296,3,3,1299.5,0,15,3.4,437.5,57,38.7,56
clean,buggy,buggy,buggy,2,3,4,0.950155,134,107,1369.5,1,15,56.09,201.5,520,291.53,803
clean,buggy,buggy,buggy,2,3,4,0.950155,134,107,1412.25,1,15,56.04,220.25,521,292.53,805
clean,clean,clean,clean,2,2,4,1.5395,308,0,637.25,0,15,0.2,218.25,168,80.01,182
clean,clean,clean,clean,1,1,2,0,0,0,99,0,1,0.01,0.5,169,81.01,70
clean,clean,clean,clean,2,2,2,0.167027,65,16,1382,0,15,27.91,437,522,291.58,807
buggy,buggy,buggy,buggy,2,2,2,0.322757,24,10,1729,1,15,6.48,439,58,39.37,95
clean,clean,clean,clean,2,2,2,0.918296,2,1,1417,1,15,114.8,438,199,126.44,315
clean,clean,clean,clean,2,2,2,0.918296,2,1,1328.5,1,15,116.83,399,200,127.44,317
clean,clean,clean,clean,2,2,3,0.614848,88,95,1452.33,0,16,13.97,303.67,523,291.22,409
clean,clean,clean,clean,2,2,3,0.603812,91,97,1382.67,0,16,18.95,277.67,524,292.22,411
